gameid,datacompleteness,url,league,year,split,playoffs,date,game,patch,playerid,side,position,player,team,champion,ban1,ban2,ban3,ban4,ban5,gamelength,result,kills,deaths,assists,teamkills,teamdeaths,doublekills,triplekills,quadrakills,pentakills,firstblood,firstbloodkill,firstbloodassist,firstbloodvictim,team kpm,ckpm,firstdragon,dragons,opp_dragons,elementaldrakes,opp_elementaldrakes,infernals,mountains,clouds,oceans,dragons (type unknown),elders,opp_elders,firstherald,heralds,opp_heralds,firstbaron,barons,opp_barons,firsttower,towers,opp_towers,firstmidtower,firsttothreetowers,inhibitors,opp_inhibitors,damagetochampions,dpm,damageshare,damagetakenperminute,damagemitigatedperminute,wardsplaced,wpm,wardskilled,wcpm,controlwardsbought,visionscore,vspm,totalgold,earnedgold,earned gpm,earnedgoldshare,goldspent,gspd,total cs,minionkills,monsterkills,monsterkillsownjungle,monsterkillsenemyjungle,cspm,goldat10,xpat10,csat10,opp_goldat10,opp_xpat10,opp_csat10,golddiffat10,xpdiffat10,csdiffat10,killsat10,assistsat10,deathsat10,opp_killsat10,opp_assistsat10,opp_deathsat10,goldat15,xpat15,csat15,opp_goldat15,opp_xpat15,opp_csat15,golddiffat15,xpdiffat15,csdiffat15,killsat15,assistsat15,deathsat15,opp_killsat15,opp_assistsat15,opp_deathsat15
ESPORTSTMNT02/1686283,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1686283?gameHash=1ec2d40239919df4,LCS,2021,Spring,0,2021-02-06 20:33:00,1,11.02,6,Red,top,Impact,Evil Geniuses,Shen,Olaf,Seraphine,Pantheon,Miss Fortune,Orianna,2038,1,7,4,8,22,14,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.6477,1.0599,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,27680,814.9166,0.317293,1002.3062,2089.6075,16,0.4711,6,0.1766,7,35.0,1.0304,13873,9440,277.9195,0.22570300000000001,13675.0,,224.0,217.0,7,1,0,6.5947,3671.0,4670.0,67.0,3211.0,4150.0,65.0,460.0,520.0,2.0,2.0,1.0,1.0,0.0,1.0,1.0,5566.0,7683.0,116.0,4827.0,5942.0,84.0,739.0,1741.0,32.0,2.0,2.0,2.0,2.0,1.0,2.0
ESPORTSTMNT02/1686283,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1686283?gameHash=1ec2d40239919df4,LCS,2021,Spring,0,2021-02-06 20:33:00,1,11.02,7,Red,jng,Svenskeren,Evil Geniuses,Hecarim,Olaf,Seraphine,Pantheon,Miss Fortune,Orianna,2038,1,3,3,9,22,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6477,1.0599,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,14115,415.5545,0.161799,1325.9764,1017.5564,10,0.2944,6,0.1766,9,40.0,1.1776,11933,7500,220.8047,0.179318,9475.0,,199.0,16.0,183,125,17,5.8587,3598.0,3675.0,67.0,3630.0,4104.0,72.0,-32.0,-429.0,-5.0,1.0,1.0,0.0,1.0,0.0,1.0,5245.0,5957.0,103.0,5321.0,6597.0,113.0,-76.0,-640.0,-10.0,1.0,2.0,1.0,1.0,2.0,2.0
ESPORTSTMNT02/1686283,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1686283?gameHash=1ec2d40239919df4,LCS,2021,Spring,0,2021-02-06 20:33:00,1,11.02,8,Red,mid,Jiizuke,Evil Geniuses,LeBlanc,Olaf,Seraphine,Pantheon,Miss Fortune,Orianna,2038,1,9,2,4,22,14,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6477,1.0599,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,25198,741.8449,0.288842,423.8273,276.8008,13,0.3827,8,0.2355,4,35.0,1.0304,15260,10827,318.7537,0.258865,14875.0,,263.0,243.0,20,12,4,7.7429,3463.0,5053.0,93.0,3244.0,4319.0,73.0,219.0,734.0,20.0,0.0,1.0,0.0,0.0,0.0,1.0,5647.0,7720.0,137.0,5074.0,6813.0,115.0,573.0,907.0,22.0,2.0,1.0,0.0,0.0,2.0,2.0
ESPORTSTMNT02/1686283,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1686283?gameHash=1ec2d40239919df4,LCS,2021,Spring,0,2021-02-06 20:33:00,1,11.02,9,Red,bot,Deftly,Evil Geniuses,Kai'Sa,Olaf,Seraphine,Pantheon,Miss Fortune,Orianna,2038,1,3,2,6,22,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6477,1.0599,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,14920,439.2542,0.171026,320.4024,332.8263,24,0.7066,12,0.3533,5,50.0,1.472,15025,10592,311.8351,0.253246,11925.0,,361.0,337.0,24,20,0,10.6281,3326.0,3420.0,93.0,3376.0,3396.0,91.0,-50.0,24.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,5521.0,5918.0,150.0,5458.0,5737.0,146.0,63.0,181.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0
ESPORTSTMNT02/1686283,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1686283?gameHash=1ec2d40239919df4,LCS,2021,Spring,0,2021-02-06 20:33:00,1,11.02,10,Red,sup,IgNar,Evil Geniuses,Rell,Olaf,Seraphine,Pantheon,Miss Fortune,Orianna,2038,1,0,3,11,22,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6477,1.0599,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,5325,156.7713,0.0610399,400.8342,685.1423,53,1.5604,15,0.4416,16,104.0,3.0618,7899,3466,102.0412,0.0828674,7650.0,,39.0,39.0,0,0,0,1.1482,2012.0,2590.0,11.0,2057.0,2364.0,15.0,-45.0,226.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,3089.0,4361.0,22.0,3250.0,4009.0,23.0,-161.0,352.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0
ESPORTSTMNT02/1686283,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1686283?gameHash=1ec2d40239919df4,LCS,2021,Spring,0,2021-02-06 20:33:00,1,11.02,100,Blue,team,,FlyQuest,,Renekton,Xayah,Udyr,Gragas,Ryze,2038,0,14,22,38,14,22,1.0,0.0,0.0,0.0,0.0,,,,0.4122,1.0599,0.0,1.0,4.0,1.0,4.0,0.0,0.0,1.0,0.0,,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,2.0,10.0,1.0,0.0,0.0,2.0,79488,2340.1766,,3305.9176,2529.9509,107,3.1501,44,1.2954,39,247.0,7.2718,57034,34868,1026.5358,,56610.0,-0.0173365,,780.0,216,154,5,29.3229,15518.0,18333.0,316.0,16070.0,19408.0,331.0,-552.0,-1075.0,-15.0,1.0,1.0,3.0,3.0,3.0,1.0,23930.0,29098.0,481.0,25068.0,31639.0,528.0,-1138.0,-2541.0,-47.0,3.0,7.0,6.0,6.0,5.0,3.0
ESPORTSTMNT02/1686283,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1686283?gameHash=1ec2d40239919df4,LCS,2021,Spring,0,2021-02-06 20:33:00,1,11.02,200,Red,team,,Evil Geniuses,,Olaf,Seraphine,Pantheon,Miss Fortune,Orianna,2038,1,22,14,38,22,14,1.0,0.0,0.0,0.0,1.0,,,,0.6477,1.0599,1.0,4.0,1.0,4.0,1.0,0.0,3.0,0.0,1.0,,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,10.0,2.0,0.0,1.0,2.0,0.0,87238,2568.3415,,3473.3464,4401.9333,116,3.4151,47,1.3837,41,264.0,7.7723,63990,41824,1231.3248,,57600.0,0.0173365,,852.0,234,158,21,31.9725,16070.0,19408.0,331.0,15518.0,18333.0,316.0,552.0,1075.0,15.0,3.0,3.0,1.0,1.0,1.0,3.0,25068.0,31639.0,528.0,23930.0,29098.0,481.0,1138.0,2541.0,47.0,6.0,5.0,3.0,3.0,7.0,6.0
ESPORTSTMNT02/1686301,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1686301?gameHash=f9017d956ea2b0a2,LCS,2021,Spring,0,2021-02-06 21:40:01,1,11.02,1,Blue,top,Alphari,Team Liquid,Renekton,Olaf,Gnar,Kai'Sa,Kindred,Jarvan IV,1662,1,4,1,3,9,6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3249,0.5415,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,13782,497.5451,0.348321,712.5271,622.2022,14,0.5054,9,0.3249,5,35.0,1.2635,13781,10115,365.1625,0.293811,11625.0,,282.0,270.0,12,1,4,10.1805,3387.0,4812.0,91.0,3355.0,5137.0,76.0,32.0,-325.0,15.0,0.0,0.0,0.0,1.0,0.0,0.0,5470.0,7574.0,144.0,4943.0,7676.0,106.0,527.0,-102.0,38.0,0.0,1.0,1.0,1.0,4.0,0.0
ESPORTSTMNT02/1686301,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1686301?gameHash=f9017d956ea2b0a2,LCS,2021,Spring,0,2021-02-06 21:40:01,1,11.02,2,Blue,jng,Santorin,Team Liquid,Udyr,Olaf,Gnar,Kai'Sa,Kindred,Jarvan IV,1662,1,2,1,4,9,6,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.3249,0.5415,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,4961,179.0975,0.125382,827.4368,1185.1625,8,0.2888,8,0.2888,8,40.0,1.444,9934,6268,226.2816,0.182066,8700.0,,179.0,14.0,165,121,8,6.4621,3721.0,4026.0,77.0,3170.0,3468.0,68.0,551.0,558.0,9.0,1.0,0.0,1.0,0.0,0.0,0.0,4992.0,5378.0,100.0,5898.0,6005.0,109.0,-906.0,-627.0,-9.0,1.0,0.0,1.0,3.0,0.0,0.0
ESPORTSTMNT02/1686301,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1686301?gameHash=f9017d956ea2b0a2,LCS,2021,Spring,0,2021-02-06 21:40:01,1,11.02,3,Blue,mid,Jensen,Team Liquid,Orianna,Olaf,Gnar,Kai'Sa,Kindred,Jarvan IV,1662,1,1,1,5,9,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3249,0.5415,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,9758,352.2744,0.24661999999999998,260.7581,259.639,10,0.361,7,0.2527,4,25.0,0.9025,11055,7389,266.7509,0.214628,9450.0,,280.0,260.0,20,12,4,10.1083,3292.0,4680.0,92.0,3279.0,4681.0,89.0,13.0,-1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,5240.0,7501.0,149.0,5067.0,7727.0,140.0,173.0,-226.0,9.0,0.0,1.0,1.0,0.0,0.0,1.0
ESPORTSTMNT02/1686301,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1686301?gameHash=f9017d956ea2b0a2,LCS,2021,Spring,0,2021-02-06 21:40:01,1,11.02,4,Blue,bot,Tactical,Team Liquid,Miss Fortune,Olaf,Gnar,Kai'Sa,Kindred,Jarvan IV,1662,1,2,2,4,9,6,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.3249,0.5415,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,8743,315.6318,0.220967,306.3538,276.7148,14,0.5054,6,0.2166,6,32.0,1.1552,11227,7561,272.9603,0.21962399999999999,11400.0,,253.0,249.0,4,4,0,9.1336,3434.0,3578.0,95.0,3150.0,3487.0,82.0,284.0,91.0,13.0,0.0,1.0,0.0,0.0,0.0,0.0,5681.0,5858.0,148.0,5201.0,5773.0,125.0,480.0,85.0,23.0,1.0,1.0,1.0,1.0,3.0,0.0
ESPORTSTMNT02/1686301,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1686301?gameHash=f9017d956ea2b0a2,LCS,2021,Spring,0,2021-02-06 21:40:01,1,11.02,5,Blue,sup,CoreJJ,Team Liquid,Thresh,Olaf,Gnar,Kai'Sa,Kindred,Jarvan IV,1662,1,0,1,7,9,6,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.3249,0.5415,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,2323,83.8628,0.0587105,186.8953,173.2491,30,1.083,11,0.3971,10,59.0,2.13,6760,3094,111.6968,0.08987,5650.0,,35.0,35.0,0,0,0,1.2635,2121.0,2429.0,15.0,1919.0,1919.0,9.0,202.0,510.0,6.0,0.0,1.0,0.0,0.0,0.0,1.0,3117.0,3351.0,21.0,2884.0,3634.0,14.0,233.0,-283.0,7.0,0.0,2.0,1.0,0.0,2.0,1.0
ESPORTSTMNT02/1686301,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1686301?gameHash=f9017d956ea2b0a2,LCS,2021,Spring,0,2021-02-06 21:40:01,1,11.02,6,Red,top,FakeGod,Dignitas,Gragas,Gangplank,Pantheon,Seraphine,Senna,Aphelios,1662,0,1,0,5,6,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2166,0.5415,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,9922,358.1949,0.299171,615.8123,710.8664,13,0.4693,2,0.0722,6,26.0,0.9386,8755,5089,183.7184,0.21282199999999998,8850.0,,195.0,191.0,4,4,0,7.0397,3355.0,5137.0,76.0,3387.0,4812.0,91.0,-32.0,325.0,-15.0,1.0,0.0,0.0,0.0,0.0,0.0,4943.0,7676.0,106.0,5470.0,7574.0,144.0,-527.0,102.0,-38.0,1.0,4.0,0.0,0.0,1.0,1.0
ESPORTSTMNT02/1686301,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1686301?gameHash=f9017d956ea2b0a2,LCS,2021,Spring,0,2021-02-06 21:40:01,1,11.02,7,Red,jng,Dardoch,Dignitas,Dr. Mundo,Gangplank,Pantheon,Seraphine,Senna,Aphelios,1662,0,3,2,0,6,9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2166,0.5415,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,5476,197.6895,0.165114,767.6895,639.4224,9,0.3249,10,0.361,10,47.0,1.6968,9309,5643,203.7184,0.23599099999999998,9300.0,,180.0,14.0,166,128,0,6.4982,3170.0,3468.0,68.0,3721.0,4026.0,77.0,-551.0,-558.0,-9.0,0.0,0.0,0.0,1.0,0.0,1.0,5898.0,6005.0,109.0,4992.0,5378.0,100.0,906.0,627.0,9.0,3.0,0.0,0.0,1.0,0.0,1.0
ESPORTSTMNT02/1686301,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1686301?gameHash=f9017d956ea2b0a2,LCS,2021,Spring,0,2021-02-06 21:40:01,1,11.02,8,Red,mid,Soligo,Dignitas,Azir,Gangplank,Pantheon,Seraphine,Senna,Aphelios,1662,0,0,3,0,6,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2166,0.5415,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,4004,144.5487,0.12072999999999999,291.7329,134.4404,12,0.4332,5,0.1805,4,24.0,0.8664,8728,5062,182.7437,0.211693,8300.0,,224.0,220.0,4,4,0,8.0866,3279.0,4681.0,89.0,3292.0,4680.0,92.0,-13.0,1.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,5067.0,7727.0,140.0,5240.0,7501.0,149.0,-173.0,226.0,-9.0,0.0,0.0,1.0,0.0,1.0,1.0
ESPORTSTMNT02/1686301,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1686301?gameHash=f9017d956ea2b0a2,LCS,2021,Spring,0,2021-02-06 21:40:01,1,11.02,9,Red,bot,Neo,Dignitas,Xayah,Gangplank,Pantheon,Seraphine,Senna,Aphelios,1662,0,2,2,3,6,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2166,0.5415,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,12141,438.3032,0.366079,339.5307,204.7653,15,0.5415,8,0.2888,8,38.0,1.3718,9899,6233,225.0181,0.26066500000000004,9100.0,,243.0,229.0,14,13,0,8.7726,3150.0,3487.0,82.0,3434.0,3578.0,95.0,-284.0,-91.0,-13.0,0.0,0.0,0.0,0.0,1.0,0.0,5201.0,5773.0,125.0,5681.0,5858.0,148.0,-480.0,-85.0,-23.0,1.0,3.0,0.0,1.0,1.0,1.0
ESPORTSTMNT02/1686301,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1686301?gameHash=f9017d956ea2b0a2,LCS,2021,Spring,0,2021-02-06 21:40:01,1,11.02,10,Red,sup,aphromoo,Dignitas,Blitzcrank,Gangplank,Pantheon,Seraphine,Senna,Aphelios,1662,0,0,2,3,6,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2166,0.5415,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1622,58.556,0.048907,263.9711,242.7076,31,1.1191,8,0.2888,14,53.0,1.9134,5551,1885,68.0505,0.07882869999999999,5400.0,,31.0,31.0,0,0,0,1.1191,1919.0,1919.0,9.0,2121.0,2429.0,15.0,-202.0,-510.0,-6.0,0.0,0.0,1.0,0.0,1.0,0.0,2884.0,3634.0,14.0,3117.0,3351.0,21.0,-233.0,283.0,-7.0,0.0,2.0,1.0,0.0,2.0,1.0
ESPORTSTMNT02/1686301,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1686301?gameHash=f9017d956ea2b0a2,LCS,2021,Spring,0,2021-02-06 21:40:01,1,11.02,100,Blue,team,,Team Liquid,,Olaf,Gnar,Kai'Sa,Kindred,Jarvan IV,1662,1,9,6,23,9,6,1.0,0.0,0.0,0.0,1.0,,,,0.3249,0.5415,1.0,3.0,1.0,3.0,1.0,1.0,1.0,1.0,0.0,,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,9.0,1.0,0.0,1.0,2.0,0.0,39567,1428.4116,,2293.9711,2516.9675,76,2.7437,41,1.4801,33,191.0,6.8953,52757,34427,1242.852,,46825.0,0.133865,,828.0,201,138,16,37.148,15955.0,19525.0,370.0,14873.0,18692.0,324.0,1082.0,833.0,46.0,1.0,2.0,1.0,1.0,0.0,1.0,24500.0,29662.0,562.0,23993.0,30815.0,494.0,507.0,-1153.0,68.0,2.0,5.0,5.0,5.0,9.0,2.0
ESPORTSTMNT02/1686301,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1686301?gameHash=f9017d956ea2b0a2,LCS,2021,Spring,0,2021-02-06 21:40:01,1,11.02,200,Red,team,,Dignitas,,Gangplank,Pantheon,Seraphine,Senna,Aphelios,1662,0,6,9,11,6,9,1.0,0.0,0.0,0.0,0.0,,,,0.2166,0.5415,0.0,1.0,3.0,1.0,3.0,0.0,0.0,1.0,0.0,,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,9.0,1.0,0.0,0.0,2.0,33165,1197.2924,,2278.7365,1932.2022,80,2.8881,33,1.1913,42,188.0,6.787,42242,23912,863.2491,,40950.0,-0.133865,,685.0,188,149,0,31.5162,14873.0,18692.0,324.0,15955.0,19525.0,370.0,-1082.0,-833.0,-46.0,1.0,0.0,1.0,1.0,2.0,1.0,23993.0,30815.0,494.0,24500.0,29662.0,562.0,-507.0,1153.0,-68.0,5.0,9.0,2.0,2.0,5.0,5.0
ESPORTSTMNT02/1686346,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1686346?gameHash=f8b4d43ab4b4d02e,LCS,2021,Spring,0,2021-02-06 22:36:15,1,11.02,1,Blue,top,Ssumday,100 Thieves,Renekton,Irelia,Udyr,Pantheon,Gnar,Gangplank,2988,1,2,7,8,21,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4217,0.8835,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,24567,493.3133,0.209605,1200.8032,1191.3052,16,0.3213,30,0.6024,11,87.0,1.747,19204,12833,257.6908,0.20844000000000001,18875.0,,392.0,374.0,18,13,0,7.8715,3285.0,4763.0,81.0,3089.0,4691.0,64.0,196.0,72.0,17.0,0.0,0.0,0.0,1.0,0.0,0.0,5294.0,7100.0,121.0,5213.0,8044.0,119.0,81.0,-944.0,2.0,1.0,0.0,1.0,2.0,0.0,0.0
ESPORTSTMNT02/1686346,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1686346?gameHash=f8b4d43ab4b4d02e,LCS,2021,Spring,0,2021-02-06 22:36:15,1,11.02,2,Blue,jng,Closer,100 Thieves,Taliyah,Irelia,Udyr,Pantheon,Gnar,Gangplank,2988,1,4,5,14,21,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4217,0.8835,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,22252,446.8273,0.189854,524.0562,265.4016,18,0.3614,8,0.1606,12,48.0,0.9639,17976,11605,233.0321,0.188494,15750.0,,281.0,52.0,229,159,13,5.6426,3008.0,3240.0,59.0,3139.0,3602.0,69.0,-131.0,-362.0,-10.0,0.0,0.0,1.0,0.0,1.0,0.0,5033.0,5739.0,103.0,5049.0,5968.0,104.0,-16.0,-229.0,-1.0,0.0,0.0,1.0,1.0,1.0,0.0
ESPORTSTMNT02/1686346,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1686346?gameHash=f8b4d43ab4b4d02e,LCS,2021,Spring,0,2021-02-06 22:36:15,1,11.02,3,Blue,mid,Damonte,100 Thieves,Syndra,Irelia,Udyr,Pantheon,Gnar,Gangplank,2988,1,7,3,9,21,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4217,0.8835,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,38928,781.6867,0.332133,302.8715,207.2289,27,0.5422,6,0.1205,9,62.0,1.245,21616,15245,306.1245,0.247617,19475.0,,436.0,377.0,59,43,4,8.755,3455.0,4634.0,93.0,3833.0,4729.0,81.0,-378.0,-95.0,12.0,0.0,1.0,1.0,2.0,0.0,0.0,5446.0,7291.0,147.0,5712.0,7544.0,136.0,-266.0,-253.0,11.0,0.0,1.0,2.0,2.0,1.0,0.0
ESPORTSTMNT02/1686346,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1686346?gameHash=f8b4d43ab4b4d02e,LCS,2021,Spring,0,2021-02-06 22:36:15,1,11.02,4,Blue,bot,FBI,100 Thieves,Kai'Sa,Irelia,Udyr,Pantheon,Gnar,Gangplank,2988,1,6,3,12,21,23,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4217,0.8835,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,26844,539.0361,0.229033,509.8594,452.4699,19,0.3815,20,0.4016,6,86.0,1.7269,22234,15863,318.5341,0.257655,21550.0,,396.0,352.0,44,37,4,7.9518,3272.0,3054.0,85.0,2715.0,2608.0,54.0,557.0,446.0,31.0,0.0,1.0,1.0,0.0,1.0,1.0,5114.0,5132.0,130.0,4333.0,4770.0,98.0,781.0,362.0,32.0,0.0,2.0,1.0,0.0,2.0,2.0
ESPORTSTMNT02/1686346,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1686346?gameHash=f8b4d43ab4b4d02e,LCS,2021,Spring,0,2021-02-06 22:36:15,1,11.02,5,Blue,sup,huhi,100 Thieves,Leona,Irelia,Udyr,Pantheon,Gnar,Gangplank,2988,1,2,5,15,21,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4217,0.8835,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,4615,92.6707,0.039375099999999996,507.3293,740.1807,112,2.249,32,0.6426,32,194.0,3.8956,12392,6021,120.9036,0.09779489999999999,11400.0,,52.0,52.0,0,0,0,1.0442,2454.0,2540.0,16.0,2121.0,2288.0,14.0,333.0,252.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,3692.0,3792.0,25.0,3239.0,3693.0,24.0,453.0,99.0,1.0,1.0,1.0,0.0,0.0,4.0,0.0
ESPORTSTMNT02/1686346,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1686346?gameHash=f8b4d43ab4b4d02e,LCS,2021,Spring,0,2021-02-06 22:36:15,1,11.02,6,Red,top,Finn,Counter Logic Gaming,Gragas,Galio,Twisted Fate,Olaf,Alistar,Sett,2988,0,2,3,12,23,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4618,0.8835,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,23669,475.2811,0.22863699999999998,873.1928,1369.0562,18,0.3614,10,0.2008,7,59.0,1.1847,15373,9002,180.7631,0.170469,15725.0,,299.0,279.0,20,9,0,6.004,3089.0,4691.0,64.0,3285.0,4763.0,81.0,-196.0,-72.0,-17.0,1.0,0.0,0.0,0.0,0.0,0.0,5213.0,8044.0,119.0,5294.0,7100.0,121.0,-81.0,944.0,-2.0,2.0,0.0,0.0,1.0,0.0,1.0
ESPORTSTMNT02/1686346,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1686346?gameHash=f8b4d43ab4b4d02e,LCS,2021,Spring,0,2021-02-06 22:36:15,1,11.02,7,Red,jng,Griffin,Counter Logic Gaming,Nocturne,Galio,Twisted Fate,Olaf,Alistar,Sett,2988,0,5,4,10,23,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4618,0.8835,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,20015,401.9076,0.193341,904.1767,787.1687,20,0.4016,8,0.1606,14,46.0,0.9237,16433,10062,202.0482,0.19054300000000002,15925.0,,284.0,57.0,227,150,7,5.7028,3139.0,3602.0,69.0,3008.0,3240.0,59.0,131.0,362.0,10.0,0.0,1.0,0.0,0.0,0.0,1.0,5049.0,5968.0,104.0,5033.0,5739.0,103.0,16.0,229.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
ESPORTSTMNT02/1686346,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1686346?gameHash=f8b4d43ab4b4d02e,LCS,2021,Spring,0,2021-02-06 22:36:15,1,11.02,8,Red,mid,rjs,Counter Logic Gaming,Orianna,Galio,Twisted Fate,Olaf,Alistar,Sett,2988,0,8,3,12,23,21,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.4618,0.8835,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,27273,547.6506,0.26345100000000005,266.506,244.8394,22,0.4418,12,0.241,7,52.0,1.0442,20564,14193,285.0,0.26877199999999996,18825.0,,415.0,374.0,41,30,4,8.3333,3833.0,4729.0,81.0,3455.0,4634.0,93.0,378.0,95.0,-12.0,2.0,0.0,0.0,0.0,1.0,1.0,5712.0,7544.0,136.0,5446.0,7291.0,147.0,266.0,253.0,-11.0,2.0,1.0,0.0,0.0,1.0,2.0
