gameId,blueChampions,blueWins,blueFirstBlood,blueFirstBloodAssist,blueTotalGold,blueTotalExperience,blueTotalCS,blueGoldDiff,blueExperienceDiff,blueCsdiffat10,blueKills,blueAssists,blueDeaths,redChampions,redFirstBloodAssist,redTotalGold,redTotalExperience,redTotalCS,redAssists
7384-10015,"[('Jayce', 'top'), ('Hecarim', 'jng'), ('Sylas', 'mid'), (""Kai'Sa"", 'bot'), ('Gragas', 'sup')]",1,0.0,0.0,15740.0,18800.0,333.0,-526.0,-74.0,1.0,3.0,2.0,2.0,"[('Gnar', 'top'), ('Udyr', 'jng'), ('Lulu', 'mid'), ('Tristana', 'bot'), ('Rakan', 'sup')]",0.0,16266.0,18874.0,332.0,3.0
ESPORTSTMNT03/1826242,"[('Renekton', 'top'), ('Karthus', 'jng'), ('Galio', 'mid'), (""Kai'Sa"", 'bot'), ('Alistar', 'sup')]",1,0.0,0.0,17738.0,20269.0,316.0,2413.0,3814.0,29.0,8.0,11.0,4.0,"[('Jayce', 'top'), ('Nocturne', 'jng'), ('Kassadin', 'mid'), ('Samira', 'bot'), ('Sett', 'sup')]",0.0,15325.0,16455.0,287.0,2.0
ESPORTSTMNT06/1680692,"[('Renekton', 'top'), ('Hecarim', 'jng'), (""Vel'Koz"", 'mid'), ('Jinx', 'bot'), ('Tahm Kench', 'sup')]",1,1.0,0.0,16795.0,18993.0,321.0,2703.0,1200.0,2.0,4.0,11.0,0.0,"[('Urgot', 'top'), ('Volibear', 'jng'), ('Orianna', 'mid'), ('Kalista', 'bot'), ('Alistar', 'sup')]",0.0,14092.0,17793.0,319.0,0.0
7384-10016,"[('Jayce', 'top'), ('Udyr', 'jng'), ('Viktor', 'mid'), (""Kai'Sa"", 'bot'), ('Rell', 'sup')]",1,0.0,0.0,15340.0,16301.0,302.0,-853.0,-1038.0,33.0,2.0,5.0,6.0,"[('Renekton', 'top'), ('Lillia', 'jng'), ('Azir', 'mid'), ('Tristana', 'bot'), ('Nautilus', 'sup')]",0.0,16193.0,17339.0,269.0,14.0
ESPORTSTMNT06/1690584,"[('Aatrox', 'top'), ('Hecarim', 'jng'), ('Zoe', 'mid'), ('Jinx', 'bot'), ('Tahm Kench', 'sup')]",0,1.0,0.0,16052.0,18273.0,300.0,830.0,542.0,15.0,5.0,5.0,4.0,"[('Gnar', 'top'), ('Volibear', 'jng'), ('Sylas', 'mid'), ('Samira', 'bot'), ('Rell', 'sup')]",0.0,15222.0,17731.0,285.0,3.0
7384-10017,"[('Sejuani', 'top'), ('Nocturne', 'jng'), ('Orianna', 'mid'), ('Xayah', 'bot'), ('Alistar', 'sup')]",0,0.0,0.0,14188.0,17286.0,321.0,-3295.0,-2466.0,-19.0,0.0,0.0,6.0,"[('Sylas', 'top'), ('Olaf', 'jng'), ('Akali', 'mid'), (""Kai'Sa"", 'bot'), ('Rell', 'sup')]",0.0,17483.0,19752.0,340.0,13.0
ESPORTSTMNT06/1680693,"[('Wukong', 'top'), ('Volibear', 'jng'), ('Seraphine', 'mid'), ('Samira', 'bot'), ('Rell', 'sup')]",1,1.0,0.0,14760.0,17236.0,299.0,-1229.0,-1198.0,-12.0,2.0,2.0,3.0,"[('Gnar', 'top'), ('Graves', 'jng'), ('Galio', 'mid'), ('Jinx', 'bot'), ('Gragas', 'sup')]",0.0,15989.0,18434.0,311.0,5.0
ESPORTSTMNT03/1826244,"[('Gnar', 'top'), ('Udyr', 'jng'), ('Viktor', 'mid'), ('Jhin', 'bot'), ('Alistar', 'sup')]",0,0.0,0.0,15062.0,19165.0,349.0,-568.0,952.0,22.0,0.0,0.0,1.0,"[('Gangplank', 'top'), ('Hecarim', 'jng'), ('Orianna', 'mid'), ('Varus', 'bot'), ('Rell', 'sup')]",0.0,15630.0,18213.0,327.0,2.0
ESPORTSTMNT06/1680694,"[('Malphite', 'top'), ('Volibear', 'jng'), ('Orianna', 'mid'), ('Senna', 'bot'), ('Tahm Kench', 'sup')]",1,1.0,0.0,14610.0,17965.0,301.0,-359.0,-658.0,-44.0,0.0,0.0,0.0,"[('Gnar', 'top'), ('Graves', 'jng'), (""Vel'Koz"", 'mid'), ('Tristana', 'bot'), ('Rell', 'sup')]",0.0,14969.0,18623.0,345.0,0.0
ESPORTSTMNT03/1826259,"[('Gnar', 'top'), ('Volibear', 'jng'), ('Orianna', 'mid'), ('Senna', 'bot'), ('Tahm Kench', 'sup')]",0,0.0,0.0,14293.0,16217.0,282.0,-2327.0,-2482.0,-29.0,0.0,0.0,4.0,"[('Gangplank', 'top'), ('Hecarim', 'jng'), ('Viktor', 'mid'), ('Varus', 'bot'), ('Rakan', 'sup')]",0.0,16620.0,18699.0,311.0,3.0
ESPORTSTMNT03/1826261,"[('Wukong', 'top'), ('Volibear', 'jng'), ('Orianna', 'mid'), ('Ezreal', 'bot'), ('Leona', 'sup')]",1,0.0,0.0,15207.0,18548.0,313.0,-1139.0,-680.0,-38.0,2.0,4.0,1.0,"[('Karma', 'top'), ('Hecarim', 'jng'), ('Tristana', 'mid'), ('Caitlyn', 'bot'), ('Morgana', 'sup')]",0.0,16346.0,19228.0,351.0,1.0
ESPORTSTMNT03/1826266,"[('Gnar', 'top'), ('Lillia', 'jng'), ('Lucian', 'mid'), ('Varus', 'bot'), ('Braum', 'sup')]",0,0.0,0.0,15076.0,17275.0,329.0,-1535.0,-1631.0,10.0,1.0,2.0,3.0,"[('Wukong', 'top'), ('Udyr', 'jng'), ('Twisted Fate', 'mid'), (""Kai'Sa"", 'bot'), ('Alistar', 'sup')]",0.0,16611.0,18906.0,319.0,3.0
ESPORTSTMNT03/1826284,"[('Renekton', 'top'), ('Udyr', 'jng'), ('Ryze', 'mid'), ('Senna', 'bot'), ('Tahm Kench', 'sup')]",0,0.0,0.0,17789.0,20091.0,333.0,3099.0,2385.0,21.0,5.0,8.0,1.0,"[('Gnar', 'top'), ('Volibear', 'jng'), ('Viktor', 'mid'), (""Kai'Sa"", 'bot'), ('Rakan', 'sup')]",0.0,14690.0,17706.0,312.0,1.0
ESPORTSTMNT02/1810478,"[('Renekton', 'top'), ('Udyr', 'jng'), ('Seraphine', 'mid'), ('Kalista', 'bot'), ('Alistar', 'sup')]",0,1.0,0.0,16903.0,19447.0,352.0,2490.0,706.0,28.0,4.0,4.0,0.0,"[('Sion', 'top'), ('Hecarim', 'jng'), ('Viktor', 'mid'), ('Xayah', 'bot'), ('Rell', 'sup')]",0.0,14413.0,18741.0,324.0,0.0
ESPORTSTMNT02/1810480,"[('Malphite', 'top'), ('Hecarim', 'jng'), ('Orianna', 'mid'), (""Kai'Sa"", 'bot'), ('Rakan', 'sup')]",1,1.0,0.0,16119.0,19549.0,342.0,811.0,314.0,-9.0,2.0,2.0,0.0,"[('Gnar', 'top'), ('Udyr', 'jng'), ('Twisted Fate', 'mid'), ('Sivir', 'bot'), ('Rell', 'sup')]",0.0,15308.0,19235.0,351.0,0.0
ESPORTSTMNT03/1816442,"[('Renekton', 'top'), ('Volibear', 'jng'), ('Azir', 'mid'), (""Kai'Sa"", 'bot'), ('Alistar', 'sup')]",0,1.0,0.0,16540.0,19354.0,335.0,588.0,-631.0,-26.0,4.0,5.0,1.0,"[('Gnar', 'top'), ('Hecarim', 'jng'), ('Orianna', 'mid'), ('Varus', 'bot'), ('Gragas', 'sup')]",0.0,15952.0,19985.0,361.0,0.0
ESPORTSTMNT02/1810481,"[('Gangplank', 'top'), ('Udyr', 'jng'), ('Orianna', 'mid'), ('Aphelios', 'bot'), ('Thresh', 'sup')]",1,0.0,0.0,16014.0,19241.0,352.0,-168.0,263.0,5.0,1.0,1.0,2.0,"[('Karma', 'top'), ('Nocturne', 'jng'), ('Viktor', 'mid'), (""Kai'Sa"", 'bot'), ('Rell', 'sup')]",0.0,16182.0,18978.0,347.0,2.0
ESPORTSTMNT02/1810482,"[('Gragas', 'top'), ('Hecarim', 'jng'), ('Zoe', 'mid'), (""Kai'Sa"", 'bot'), ('Alistar', 'sup')]",1,1.0,0.0,15915.0,19210.0,367.0,586.0,-285.0,2.0,1.0,1.0,0.0,"[('Gnar', 'top'), ('Udyr', 'jng'), ('Viktor', 'mid'), ('Xayah', 'bot'), ('Rell', 'sup')]",0.0,15329.0,19495.0,365.0,0.0
ESPORTSTMNT02/1810483,"[(""Cho'Gath"", 'top'), ('Hecarim', 'jng'), ('Viktor', 'mid'), (""Kai'Sa"", 'bot'), ('Rell', 'sup')]",0,0.0,0.0,14694.0,17707.0,326.0,-1561.0,-704.0,-4.0,0.0,0.0,3.0,"[('Sion', 'top'), ('Udyr', 'jng'), ('Sylas', 'mid'), ('Tristana', 'bot'), ('Alistar', 'sup')]",0.0,16255.0,18411.0,330.0,3.0
7385-10018,"[('Nocturne', 'top'), ('Lillia', 'jng'), ('Azir', 'mid'), ('Tristana', 'bot'), ('Galio', 'sup')]",0,0.0,0.0,15362.0,17989.0,325.0,-1194.0,-703.0,-2.0,1.0,2.0,4.0,"[('Gragas', 'top'), ('Olaf', 'jng'), ('Viktor', 'mid'), (""Kai'Sa"", 'bot'), ('Alistar', 'sup')]",0.0,16556.0,18692.0,327.0,8.0
7385-10019,"[('Renekton', 'top'), ('Udyr', 'jng'), ('Orianna', 'mid'), (""Kai'Sa"", 'bot'), ('Nautilus', 'sup')]",1,1.0,0.0,16221.0,18124.0,347.0,963.0,-221.0,2.0,3.0,10.0,1.0,"[('Gnar', 'top'), ('Hecarim', 'jng'), ('Viktor', 'mid'), ('Tristana', 'bot'), ('Alistar', 'sup')]",0.0,15258.0,18345.0,345.0,2.0
7385-10020,"[('Gnar', 'top'), ('Udyr', 'jng'), ('Viktor', 'mid'), ('Senna', 'bot'), ('Tahm Kench', 'sup')]",1,1.0,0.0,16607.0,18884.0,323.0,-184.0,254.0,-1.0,2.0,2.0,4.0,"[('Jayce', 'top'), ('Olaf', 'jng'), ('Twisted Fate', 'mid'), (""Kai'Sa"", 'bot'), ('Rell', 'sup')]",0.0,16791.0,18630.0,324.0,6.0
7385-10021,"[('Gnar', 'top'), ('Udyr', 'jng'), ('Orianna', 'mid'), (""Kai'Sa"", 'bot'), ('Rakan', 'sup')]",0,0.0,0.0,,,,,,,,,,"[('Jayce', 'top'), ('Hecarim', 'jng'), ('Syndra', 'mid'), ('Tristana', 'bot'), ('Rell', 'sup')]",0.0,,,,
7385-10022,"[('Gnar', 'top'), ('Udyr', 'jng'), ('Corki', 'mid'), ('Xayah', 'bot'), ('Alistar', 'sup')]",1,1.0,0.0,16586.0,17673.0,290.0,538.0,-1283.0,-37.0,5.0,8.0,3.0,"[('Jayce', 'top'), ('Hecarim', 'jng'), ('Syndra', 'mid'), (""Kai'Sa"", 'bot'), ('Rakan', 'sup')]",0.0,16048.0,18956.0,327.0,5.0
ESPORTSTMNT03/1816628,"[('Gnar', 'top'), ('Hecarim', 'jng'), ('Twisted Fate', 'mid'), ('Xayah', 'bot'), ('Alistar', 'sup')]",1,1.0,0.0,17090.0,20128.0,357.0,2757.0,1342.0,32.0,2.0,5.0,0.0,"[('Urgot', 'top'), ('Olaf', 'jng'), ('Orianna', 'mid'), (""Kai'Sa"", 'bot'), ('Rell', 'sup')]",0.0,14333.0,18786.0,325.0,0.0
ESPORTSTMNT03/1816659,"[('Renekton', 'top'), ('Hecarim', 'jng'), ('Karma', 'mid'), (""Kai'Sa"", 'bot'), ('Alistar', 'sup')]",1,1.0,0.0,17079.0,19439.0,355.0,1092.0,1663.0,58.0,4.0,6.0,4.0,"[('Sion', 'top'), ('Nocturne', 'jng'), ('Orianna', 'mid'), ('Tristana', 'bot'), ('Rell', 'sup')]",0.0,15987.0,17776.0,297.0,7.0
ESPORTSTMNT03/1816677,"[('Sion', 'top'), ('Lillia', 'jng'), ('Yone', 'mid'), ('Tristana', 'bot'), ('Alistar', 'sup')]",0,1.0,0.0,15915.0,18747.0,351.0,360.0,-515.0,-4.0,2.0,4.0,1.0,"[(""Cho'Gath"", 'top'), ('Hecarim', 'jng'), ('Viktor', 'mid'), (""Kai'Sa"", 'bot'), ('Rell', 'sup')]",0.0,15555.0,19262.0,355.0,1.0
NA1/3864334769,"[('Gangplank', 'top'), ('Hecarim', 'jng'), ('Sylas', 'mid'), (""Kai'Sa"", 'bot'), ('Rell', 'sup')]",0,0.0,0.0,14189.0,16694.0,281.0,-2707.0,-1260.0,-28.0,1.0,2.0,6.0,"[('Karma', 'top'), ('Kindred', 'jng'), ('Cassiopeia', 'mid'), ('Xayah', 'bot'), ('Thresh', 'sup')]",0.0,16896.0,17954.0,309.0,9.0
ESPORTSTMNT03/1816682,"[('Sion', 'top'), ('Hecarim', 'jng'), ('Ryze', 'mid'), ('Senna', 'bot'), ('Tahm Kench', 'sup')]",0,1.0,0.0,18622.0,17236.0,265.0,4594.0,1424.0,-22.0,10.0,23.0,1.0,"[('Aatrox', 'top'), ('Udyr', 'jng'), ('Viktor', 'mid'), (""Kai'Sa"", 'bot'), ('Rell', 'sup')]",0.0,14028.0,15812.0,287.0,2.0
NA1/3863698461,"[('Singed', 'top'), ('Nidalee', 'jng'), ('Renekton', 'mid'), ('Sivir', 'bot'), ('Karma', 'sup')]",1,0.0,0.0,16670.0,17756.0,284.0,-1096.0,-911.0,-38.0,4.0,5.0,8.0,"[('Volibear', 'top'), (""Kha'Zix"", 'jng'), ('Zoe', 'mid'), ('Jinx', 'bot'), ('Thresh', 'sup')]",0.0,17766.0,18667.0,322.0,9.0
ESPORTSTMNT04/1660144,"[('Renekton', 'top'), ('Udyr', 'jng'), ('Ryze', 'mid'), ('Tristana', 'bot'), ('Alistar', 'sup')]",1,1.0,0.0,17078.0,19650.0,336.0,2087.0,779.0,13.0,4.0,5.0,1.0,"[('Gnar', 'top'), ('Hecarim', 'jng'), ('Sylas', 'mid'), (""Kai'Sa"", 'bot'), ('Rell', 'sup')]",0.0,14991.0,18871.0,323.0,1.0
ESPORTSTMNT04/1660157,"[('Urgot', 'top'), ('Volibear', 'jng'), ('Seraphine', 'mid'), ('Xayah', 'bot'), ('Rakan', 'sup')]",0,1.0,0.0,15030.0,18149.0,318.0,-404.0,-862.0,-48.0,1.0,3.0,0.0,"[('Renekton', 'top'), ('Udyr', 'jng'), ('Orianna', 'mid'), ('Varus', 'bot'), ('Rell', 'sup')]",0.0,15434.0,19011.0,366.0,0.0
ESPORTSTMNT04/1660159,"[('Nocturne', 'top'), ('Udyr', 'jng'), ('Viktor', 'mid'), ('Ezreal', 'bot'), ('Leona', 'sup')]",1,0.0,0.0,16624.0,17896.0,338.0,1694.0,448.0,33.0,1.0,3.0,2.0,"[('Renekton', 'top'), ('Hecarim', 'jng'), ('Annie', 'mid'), ('Xayah', 'bot'), ('Braum', 'sup')]",0.0,14930.0,17448.0,305.0,3.0
ESPORTSTMNT04/1660164,"[('Gangplank', 'top'), ('Skarner', 'jng'), ('Orianna', 'mid'), ('Jinx', 'bot'), ('Braum', 'sup')]",0,0.0,0.0,15003.0,17543.0,333.0,-562.0,-1229.0,4.0,0.0,0.0,1.0,"[('Gnar', 'top'), ('Udyr', 'jng'), ('Viktor', 'mid'), (""Kai'Sa"", 'bot'), ('Rakan', 'sup')]",0.0,15565.0,18772.0,329.0,3.0
ESPORTSTMNT04/1660166,"[('Gangplank', 'top'), ('Volibear', 'jng'), ('Viktor', 'mid'), ('Tristana', 'bot'), ('Alistar', 'sup')]",1,1.0,0.0,16065.0,17708.0,307.0,751.0,-416.0,-23.0,3.0,6.0,0.0,"[(""Cho'Gath"", 'top'), ('Udyr', 'jng'), ('Syndra', 'mid'), ('Jinx', 'bot'), ('Tahm Kench', 'sup')]",0.0,15314.0,18124.0,330.0,0.0
ESPORTSTMNT04/1660174,"[('Jayce', 'top'), ('Hecarim', 'jng'), ('Zoe', 'mid'), ('Senna', 'bot'), ('Tahm Kench', 'sup')]",1,1.0,0.0,18078.0,19769.0,324.0,3953.0,3017.0,21.0,4.0,9.0,0.0,"[('Gnar', 'top'), ('Volibear', 'jng'), ('Galio', 'mid'), ('Jinx', 'bot'), ('Rell', 'sup')]",0.0,14125.0,16752.0,303.0,0.0
ESPORTSTMNT03/1816748,"[('Sion', 'top'), ('Udyr', 'jng'), ('Orianna', 'mid'), (""Kai'Sa"", 'bot'), ('Alistar', 'sup')]",1,0.0,0.0,15385.0,19608.0,375.0,386.0,1274.0,33.0,0.0,0.0,0.0,"[(""Cho'Gath"", 'top'), ('Hecarim', 'jng'), ('Viktor', 'mid'), ('Varus', 'bot'), ('Thresh', 'sup')]",0.0,14999.0,18334.0,342.0,0.0
ESPORTSTMNT03/1816755,"[('Sion', 'top'), ('Hecarim', 'jng'), ('Orianna', 'mid'), ('Tristana', 'bot'), ('Braum', 'sup')]",1,1.0,0.0,16041.0,19964.0,343.0,1381.0,2117.0,19.0,2.0,2.0,0.0,"[('Sett', 'top'), ('Nocturne', 'jng'), ('Sylas', 'mid'), (""Kai'Sa"", 'bot'), ('Rell', 'sup')]",0.0,14660.0,17847.0,324.0,0.0
ESPORTSTMNT03/1816762,"[('Aatrox', 'top'), ('Hecarim', 'jng'), ('Syndra', 'mid'), ('Senna', 'bot'), ('Tahm Kench', 'sup')]",1,0.0,0.0,15059.0,17886.0,290.0,-123.0,26.0,-25.0,2.0,2.0,2.0,"[('Sion', 'top'), ('Udyr', 'jng'), ('Ekko', 'mid'), (""Kai'Sa"", 'bot'), ('Rell', 'sup')]",0.0,15182.0,17860.0,315.0,3.0
ESPORTSTMNT03/1816778,"[('Malphite', 'top'), ('Kayn', 'jng'), ('Orianna', 'mid'), ('Jinx', 'bot'), ('Braum', 'sup')]",0,0.0,0.0,15777.0,17902.0,317.0,-713.0,-519.0,-32.0,0.0,0.0,2.0,"[('Gnar', 'top'), ('Lillia', 'jng'), ('Viktor', 'mid'), ('Xayah', 'bot'), ('Rell', 'sup')]",0.0,16490.0,18421.0,349.0,5.0
ESPORTSTMNT03/1816789,"[('Sion', 'top'), ('Lillia', 'jng'), ('Qiyana', 'mid'), (""Kai'Sa"", 'bot'), ('Gragas', 'sup')]",0,0.0,0.0,14303.0,16788.0,283.0,-2766.0,-2440.0,-53.0,1.0,1.0,4.0,"[('Gnar', 'top'), ('Olaf', 'jng'), ('Orianna', 'mid'), ('Varus', 'bot'), ('Rell', 'sup')]",0.0,17069.0,19228.0,336.0,5.0
ESPORTSTMNT04/1660187,"[('Renekton', 'top'), ('Lillia', 'jng'), ('Tristana', 'mid'), ('Ezreal', 'bot'), ('Alistar', 'sup')]",1,1.0,0.0,15977.0,18553.0,344.0,1083.0,-29.0,-1.0,1.0,2.0,0.0,"[('Ornn', 'top'), ('Udyr', 'jng'), ('Viktor', 'mid'), ('Jinx', 'bot'), ('Thresh', 'sup')]",0.0,14894.0,18582.0,345.0,0.0
ESPORTSTMNT04/1660189,"[('Sion', 'top'), ('Udyr', 'jng'), ('Viktor', 'mid'), (""Kai'Sa"", 'bot'), ('Rakan', 'sup')]",1,1.0,0.0,16092.0,19743.0,356.0,953.0,1515.0,14.0,2.0,2.0,0.0,"[('Gnar', 'top'), ('Skarner', 'jng'), ('Orianna', 'mid'), ('Xayah', 'bot'), ('Rell', 'sup')]",0.0,15139.0,18228.0,342.0,0.0
ESPORTSTMNT04/1660196,"[('Gnar', 'top'), ('Nocturne', 'jng'), ('Akali', 'mid'), (""Kai'Sa"", 'bot'), ('Alistar', 'sup')]",0,0.0,0.0,15522.0,19239.0,356.0,326.0,49.0,22.0,1.0,0.0,1.0,"[('Wukong', 'top'), ('Hecarim', 'jng'), ('Syndra', 'mid'), ('Xayah', 'bot'), ('Rell', 'sup')]",0.0,15196.0,19190.0,334.0,0.0
ESPORTSTMNT04/1660199,"[('Gnar', 'top'), ('Volibear', 'jng'), ('Akali', 'mid'), ('Tristana', 'bot'), ('Seraphine', 'sup')]",1,0.0,0.0,14280.0,16965.0,278.0,-4225.0,-1709.0,-51.0,1.0,2.0,8.0,"[('Renekton', 'top'), ('Nidalee', 'jng'), ('Orianna', 'mid'), ('Jinx', 'bot'), ('Tahm Kench', 'sup')]",0.0,18505.0,18674.0,329.0,14.0
ESPORTSTMNT04/1660205,"[('Kennen', 'top'), ('Hecarim', 'jng'), ('Viktor', 'mid'), (""Kai'Sa"", 'bot'), ('Nautilus', 'sup')]",0,0.0,0.0,15581.0,18059.0,292.0,-1789.0,-271.0,-16.0,4.0,9.0,5.0,"[('Fiora', 'top'), ('Xin Zhao', 'jng'), ('Orianna', 'mid'), ('Xayah', 'bot'), ('Thresh', 'sup')]",0.0,17370.0,18330.0,308.0,9.0
ESPORTSTMNT04/1660209,"[('Renekton', 'top'), ('Hecarim', 'jng'), ('Cassiopeia', 'mid'), ('Sion', 'bot'), ('Senna', 'sup')]",0,1.0,0.0,16072.0,17414.0,292.0,1713.0,-529.0,-25.0,3.0,6.0,0.0,"[('Quinn', 'top'), ('Udyr', 'jng'), ('Sylas', 'mid'), ('Tristana', 'bot'), ('Rakan', 'sup')]",0.0,14359.0,17943.0,317.0,0.0
ESPORTSTMNT03/1826677,"[('Sion', 'top'), ('Volibear', 'jng'), ('Sylas', 'mid'), ('Jinx', 'bot'), ('Thresh', 'sup')]",1,0.0,0.0,14917.0,17431.0,282.0,-27.0,220.0,-25.0,3.0,7.0,2.0,"[('Wukong', 'top'), ('Nocturne', 'jng'), ('Viktor', 'mid'), ('Varus', 'bot'), ('Nautilus', 'sup')]",0.0,14944.0,17211.0,307.0,4.0
ESPORTSTMNT03/1826687,"[('Malphite', 'top'), ('Lillia', 'jng'), ('Lucian', 'mid'), ('Sivir', 'bot'), ('Alistar', 'sup')]",1,1.0,0.0,16136.0,18256.0,323.0,2365.0,1541.0,54.0,3.0,5.0,1.0,"[('Gnar', 'top'), ('Nocturne', 'jng'), ('Sylas', 'mid'), ('Tristana', 'bot'), ('Rell', 'sup')]",0.0,13771.0,16715.0,269.0,3.0
ESPORTSTMNT03/1826693,"[('Gnar', 'top'), ('Volibear', 'jng'), ('Syndra', 'mid'), ('Xayah', 'bot'), ('Alistar', 'sup')]",0,0.0,0.0,15427.0,19096.0,330.0,449.0,312.0,33.0,2.0,2.0,2.0,"[('Sion', 'top'), ('Gragas', 'jng'), ('Sylas', 'mid'), ('Tristana', 'bot'), ('Leona', 'sup')]",0.0,14978.0,18784.0,297.0,3.0
ESPORTSTMNT03/1826695,"[('Ornn', 'top'), ('Lillia', 'jng'), ('Lucian', 'mid'), ('Tristana', 'bot'), ('Gragas', 'sup')]",1,0.0,0.0,15461.0,18634.0,315.0,-25.0,137.0,-11.0,2.0,5.0,2.0,"[('Gnar', 'top'), ('Taliyah', 'jng'), ('Sett', 'mid'), (""Kai'Sa"", 'bot'), ('Rell', 'sup')]",0.0,15486.0,18497.0,326.0,2.0
ESPORTSTMNT03/1826708,"[('Renekton', 'top'), ('Hecarim', 'jng'), ('Viktor', 'mid'), ('Senna', 'bot'), ('Tahm Kench', 'sup')]",0,1.0,0.0,14009.0,15603.0,247.0,-1052.0,-942.0,-30.0,1.0,2.0,3.0,"[('Jayce', 'top'), ('Lillia', 'jng'), ('Orianna', 'mid'), ('Tristana', 'bot'), ('Rell', 'sup')]",0.0,15061.0,16545.0,277.0,6.0
ESPORTSTMNT03/1826725,"[('Sylas', 'top'), ('Nidalee', 'jng'), ('Renekton', 'mid'), ('Xayah', 'bot'), ('Galio', 'sup')]",1,0.0,0.0,14496.0,18268.0,321.0,-554.0,62.0,-29.0,0.0,0.0,0.0,"[('Gragas', 'top'), ('Lillia', 'jng'), ('Tristana', 'mid'), (""Kai'Sa"", 'bot'), ('Alistar', 'sup')]",0.0,15050.0,18206.0,350.0,0.0
NA1/3867834584,"[('Camille', 'top'), ('Morgana', 'jng'), ('Lucian', 'mid'), ('Seraphine', 'bot'), ('Bard', 'sup')]",1,1.0,0.0,16832.0,19670.0,315.0,2719.0,2822.0,64.0,3.0,4.0,2.0,"[('Fiora', 'top'), ('Hecarim', 'jng'), ('Orianna', 'mid'), ('Tristana', 'bot'), ('Karma', 'sup')]",0.0,14113.0,16848.0,251.0,4.0
NA1/3867814563,"[('Malphite', 'top'), ('Udyr', 'jng'), ('Renekton', 'mid'), (""Kai'Sa"", 'bot'), ('Alistar', 'sup')]",1,0.0,0.0,16063.0,18824.0,311.0,307.0,924.0,-13.0,5.0,4.0,2.0,"[('Nocturne', 'top'), ('Olaf', 'jng'), ('Syndra', 'mid'), ('Samira', 'bot'), ('Rell', 'sup')]",0.0,15756.0,17900.0,324.0,4.0
ESPORTSTMNT03/1826728,"[('Wukong', 'top'), ('Olaf', 'jng'), ('Twisted Fate', 'mid'), ('Jinx', 'bot'), ('Thresh', 'sup')]",1,0.0,0.0,16189.0,18873.0,327.0,1370.0,1054.0,12.0,3.0,8.0,1.0,"[('Sion', 'top'), ('Volibear', 'jng'), ('Tristana', 'mid'), ('Seraphine', 'bot'), ('Alistar', 'sup')]",0.0,14819.0,17819.0,315.0,2.0
ESPORTSTMNT03/1826729,"[('Wukong', 'top'), ('Udyr', 'jng'), ('Zoe', 'mid'), ('Senna', 'bot'), ('Tahm Kench', 'sup')]",1,1.0,0.0,15879.0,18576.0,306.0,1752.0,1778.0,8.0,2.0,2.0,0.0,"[('Jax', 'top'), ('Lillia', 'jng'), ('Tristana', 'mid'), ('Ezreal', 'bot'), ('Rakan', 'sup')]",0.0,14127.0,16798.0,298.0,0.0
NA1/3867815415,"[('Sion', 'top'), ('Xin Zhao', 'jng'), ('Orianna', 'mid'), ('Jinx', 'bot'), ('Thresh', 'sup')]",1,1.0,0.0,18034.0,19726.0,341.0,3620.0,1791.0,27.0,6.0,8.0,0.0,"[('Malphite', 'top'), ('Udyr', 'jng'), ('Syndra', 'mid'), ('Aphelios', 'bot'), ('Alistar', 'sup')]",0.0,14414.0,17935.0,314.0,0.0
NA1/3868104645,"[('Gnar', 'top'), ('Lillia', 'jng'), ('Lucian', 'mid'), ('Jinx', 'bot'), ('Karma', 'sup')]",0,1.0,0.0,14817.0,14810.0,231.0,-2958.0,-2959.0,-60.0,5.0,7.0,7.0,"[('Urgot', 'top'), ('Morgana', 'jng'), ('Nocturne', 'mid'), ('Seraphine', 'bot'), ('Thresh', 'sup')]",0.0,17775.0,17769.0,291.0,9.0
ESPORTSTMNT03/1826730,"[('Ornn', 'top'), ('Hecarim', 'jng'), ('Azir', 'mid'), ('Jinx', 'bot'), ('Rakan', 'sup')]",0,0.0,0.0,14791.0,18328.0,327.0,-1309.0,-889.0,-8.0,0.0,0.0,3.0,"[('Camille', 'top'), ('Udyr', 'jng'), ('Galio', 'mid'), ('Tristana', 'bot'), ('Rell', 'sup')]",0.0,16100.0,19217.0,335.0,5.0
ESPORTSTMNT03/1816860,"[('Ornn', 'top'), ('Nocturne', 'jng'), ('Sylas', 'mid'), (""Kai'Sa"", 'bot'), ('Leona', 'sup')]",1,1.0,0.0,16507.0,20200.0,362.0,507.0,450.0,11.0,2.0,2.0,2.0,"[('Akali', 'top'), ('Hecarim', 'jng'), ('Viktor', 'mid'), ('Tristana', 'bot'), ('Rell', 'sup')]",0.0,16000.0,19750.0,351.0,4.0
ESPORTSTMNT03/1816866,"[('Gragas', 'top'), ('Udyr', 'jng'), ('Azir', 'mid'), (""Kai'Sa"", 'bot'), ('Alistar', 'sup')]",0,0.0,0.0,14394.0,18076.0,326.0,-1431.0,-958.0,-28.0,0.0,0.0,1.0,"[('Renekton', 'top'), ('Nidalee', 'jng'), ('Akali', 'mid'), ('Tristana', 'bot'), ('Leona', 'sup')]",0.0,15825.0,19034.0,354.0,1.0
